,id,pred
0,0,0.16702049729421792
1,1,0.21174549860844963
2,2,0.15097084486060214
3,3,0.14524597158986066
4,4,0.16506626383369594
5,5,0.13803634581730437
6,6,0.11090535989700585
7,7,0.17379874626048464
8,8,0.0565677793219169
9,9,0.1633954875699403
10,10,0.22505455379215114
11,11,0.11090226206799793
12,12,0.08791863283967229
13,13,0.15779956878403764
14,14,0.1074018845650731
15,15,0.11325758336525414
16,16,0.17367001269411317
17,17,0.20298653484405463
18,18,0.11678362122253043
19,19,0.1841627299414255
20,20,0.10423744095833704
21,21,0.16665528588979825
22,22,0.16173739972096612
23,23,0.18395048955476426
24,24,0.10297561726426203
25,25,0.13706046032204383
26,26,0.1575746546595182
27,27,0.1265808989939743
28,28,0.15120398997907075
29,29,0.17825860554228892
30,30,0.1286356829370295
31,31,0.2086846690569894
32,32,0.09275921248998686
33,33,0.13878924945935678
34,34,0.10569210457973284
35,35,0.1437524293118355
36,36,0.08659325316384868
37,37,0.09173647244832206
38,38,0.1614059837838765
39,39,0.23389913358096348
40,40,0.12154930943957622
41,41,0.17166389866250803
42,42,0.09809678282519302
43,43,0.18357228471678927
44,44,0.09314240627131097
45,45,0.14261951926771413
46,46,0.19540873211053505
47,47,0.1062037961402952
48,48,0.22936981598873726
49,49,0.20134516572118596
50,50,0.07510880971591186
51,51,0.09472930342459182
52,52,0.17485468460714368
53,53,0.18786829901212834
54,54,0.10157299065872465
55,55,0.2478240592791297
56,56,0.15670699993635478
57,57,0.10814665694082659
58,58,0.09806911482748659
59,59,0.1363606030031662
60,60,0.13687488248700158
61,61,0.14239806653724527
62,62,0.07754121419457487
63,63,0.19868347161094194
64,64,0.04772100393805551
65,65,0.16393217894204962
66,66,0.16163339890769668
67,67,0.19380030446316193
68,68,0.1397616781071116
69,69,0.12165670599772943
70,70,0.1972821714854634
71,71,0.17939868301408454
72,72,0.19317855304289447
73,73,0.08747276861774614
74,74,0.15249073742840705
75,75,0.15712201426026748
76,76,0.18540771844445902
77,77,0.10418429041456033
78,78,0.10426893174728569
79,79,0.12857649552935674
80,80,0.14117268706319
81,81,0.1775057542583246
82,82,0.17658000129615786
83,83,0.13393901648792603
84,84,0.12710530336881687
85,85,0.17167508152414476
86,86,0.11453363810785008
87,87,0.19938327357488647
88,88,0.19420525497347674
89,89,0.18824989548219098
90,90,0.1742289955774366
91,91,0.18007062261444526
92,92,0.197128077148818
93,93,0.14573507836786614
94,94,0.15112632624797365
95,95,0.19231397854341561
96,96,0.14377041532650725
97,97,0.11662372989254312
98,98,0.19015678190262336
99,99,0.21041961692878902
100,100,0.12239084001772753
101,101,0.1268523089128203
102,102,0.1389964356415773
103,103,0.20601664592394908
104,104,0.11976391408593334
105,105,0.10073784173702459
106,106,0.12333551233284747
107,107,0.1516475533519706
108,108,0.19818034651876157
109,109,0.08759901045771674
110,110,0.11692383931681237
111,111,0.1549791058869611
112,112,0.13296831220633726
113,113,0.12553101905925068
114,114,0.08267136784346478
115,115,0.13521144339850924
116,116,0.14185090600207437
117,117,0.12428637675322299
118,118,0.1602602306697045
119,119,0.21602737182280463
120,120,0.1764556775507844
121,121,0.23226329468662216
122,122,0.2110937132066324
123,123,0.18374038480248878
124,124,0.07561995659551454
125,125,0.1686808315652256
126,126,0.2049296222741766
127,127,0.1311456534540625
128,128,0.17549178972812365
129,129,0.1651392877626004
130,130,0.15016666940510062
131,131,0.18455924906685053
132,132,0.1501202418836024
133,133,0.09772711544979633
134,134,0.14396128246995965
135,135,0.1708726253909783
136,136,0.137524270221734
137,137,0.1078778022915683
138,138,0.19196509901331613
139,139,0.12609965676955437
140,140,0.0934893953176497
141,141,0.24454227155436717
142,142,0.18617627692688724
143,143,0.1563821018453117
144,144,0.18646095717649655
145,145,0.12789402020752375
146,146,0.20420094969753327
147,147,0.1498477835637051
148,148,0.11458483053479912
149,149,0.17925323232879886
150,150,0.12545634543940004
151,151,0.15376298079878323
152,152,0.17880683293092717
153,153,0.15980095596267274
154,154,0.19413625552711292
155,155,0.12770674358443937
156,156,0.09300154186471336
157,157,0.19494582181805603
158,158,0.11436536122746942
159,159,0.1874847830229391
160,160,0.10564648826528329
161,161,0.14355211047246083
162,162,0.08640141422907686
163,163,0.2502739294658127
164,164,0.1325184301005402
165,165,0.0846788414026565
166,166,0.2243499506667632
167,167,0.11305265949813847
168,168,0.20339393130512556
169,169,0.17582034045797584
170,170,0.1917374037603049
171,171,0.11170592843453012
172,172,0.14925938865402844
173,173,0.10235586654150812
174,174,0.16449832221657668
175,175,0.06585733589182263
176,176,0.08432932279505649
177,177,0.17187665303128877
178,178,0.11906060093617017
179,179,0.14669943517446002
180,180,0.1442739362069417
181,181,0.09268024044203449
182,182,0.14373933733184752
183,183,0.14340740316511533
184,184,0.15729446361394783
185,185,0.1289100253816264
186,186,0.19217499159201
187,187,0.12671236085711446
188,188,0.13795730716118645
189,189,0.1646774060847998
190,190,0.20621798397359162
191,191,0.1236572083690174
192,192,0.13681245093640151
193,193,0.17011947606301514
194,194,0.12360806040196015
195,195,0.10980690975718689
196,196,0.1043565031222526
197,197,0.11887711334688625
198,198,0.19989256066973257
199,199,0.16270934454224414
200,200,0.0766064362980665
201,201,0.18489925241163466
202,202,0.12258575854289991
203,203,0.19701187864088263
204,204,0.1473439068293909
205,205,0.10388991305573377
206,206,0.17941102663237643
207,207,0.20133097105337763
208,208,0.17452789169683536
209,209,0.1837249493010763
210,210,0.2965522001957544
211,211,0.1717825388482628
212,212,0.12136243153499628
213,213,0.16117796303105242
214,214,0.14016005371368986
215,215,0.14822880067066277
216,216,0.11042031705080771
217,217,0.12856310518276798
218,218,0.09380883810729862
219,219,0.17092205651083958
220,220,0.15973437188702785
221,221,0.24917912864536154
222,222,0.15447405149058596
223,223,0.14508241544983563
224,224,0.09938580443694386
225,225,0.14981428836033905
226,226,0.19044899786628208
227,227,0.13012300330690293
228,228,0.1118991910841844
229,229,0.1314437682051667
230,230,0.17847313209606483
231,231,0.12961147086512406
232,232,0.19851389488470159
233,233,0.17382481574584135
234,234,0.13453820392682578
235,235,0.13173196407607904
236,236,0.14311493836362443
237,237,0.11681572024502228
238,238,0.08586846279284148
239,239,0.1395335403508754
240,240,0.18580142881524386
241,241,0.1349805411665565
242,242,0.14963314067875153
243,243,0.14284084598906135
244,244,0.12111975839411164
245,245,0.1357346880320149
246,246,0.07514059113506409
247,247,0.13780452070553703
248,248,0.17578132608489058
249,249,0.15252809611613435
250,250,0.10979263060042124
251,251,0.1014686300616026
252,252,0.13281282534403918
253,253,0.16147251731866943
254,254,0.21541947115745766
255,255,0.16339346908034408
256,256,0.13401302246007363
257,257,0.09301082555555604
258,258,0.10738890590041114
259,259,0.1874629860528363
260,260,0.1255590781601766
261,261,0.20334381503962565
262,262,0.09564098663718835
263,263,0.13522633798895217
264,264,0.20386769675951505
265,265,0.10391400547688007
266,266,0.15383120617895102
267,267,0.08459426327742645
268,268,0.20923825310282074
269,269,0.1239289117720152
270,270,0.15122192673136647
271,271,0.16431075631223446
272,272,0.06335189251540323
273,273,0.13470965846394628
274,274,0.1355181157212985
275,275,0.15845078269348545
276,276,0.19083095577556825
277,277,0.16086692439445632
278,278,0.21840631798094806
279,279,0.13139428125794567
280,280,0.19020756263136296
281,281,0.25857854863962526
282,282,0.16580012621266543
283,283,0.2486828858652198
284,284,0.1472033629150209
285,285,0.1238948977129904
286,286,0.06716912704500262
287,287,0.1376609256638216
288,288,0.1033283082785585
289,289,0.17167864111615042
290,290,0.1299621488682514
291,291,0.20308171484713816
292,292,0.1309464370487985
293,293,0.24083526409099618
294,294,0.20028201708975302
295,295,0.15618035671327754
296,296,0.15288621172154415
297,297,0.15821805104227232
298,298,0.20333704421893012
299,299,0.1336158716430969
300,300,0.08606364822420182
301,301,0.1727699678355955
302,302,0.12877673830268377
303,303,0.10725066235660739
304,304,0.11769234799120527
305,305,0.10405086636687869
306,306,0.11926607028312877
307,307,0.1441003998076041
308,308,0.20043387643199606
309,309,0.1287793154994669
310,310,0.14781855462314578
311,311,0.1660226489299634
312,312,0.23378084900048604
313,313,0.12796070730339326
314,314,0.19682363134368733
315,315,0.13420634354973715
316,316,0.13193831767009795
317,317,0.15917154812304685
318,318,0.2214478426202974
319,319,0.1969528501057917
320,320,0.20550316019175838
321,321,0.19853116573323548
322,322,0.16618967216304442
323,323,0.17617127813513275
324,324,0.23333108338209374
325,325,0.15627999894743982
326,326,0.16986367475509168
327,327,0.19994680352084057
328,328,0.16907973018764363
329,329,0.13908957896706814
330,330,0.11410334120004387
331,331,0.21037464965275038
332,332,0.16073824322009236
333,333,0.08496708578265814
334,334,0.21949123883694216
335,335,0.23714210857688425
336,336,0.18298116633212608
337,337,0.1670817449797883
338,338,0.1096501652491725
339,339,0.1260732717273436
340,340,0.155691205366672
341,341,0.15850982637931682
342,342,0.1114615196228889
343,343,0.12267239985439043
344,344,0.12244858543232374
345,345,0.1551148555981347
346,346,0.1973749552257882
347,347,0.1536094024179025
348,348,0.10298966621506507
349,349,0.12011084584523006
350,350,0.20426790607726197
351,351,0.18085172275778377
352,352,0.11738877256935193
353,353,0.1772633272892704
354,354,0.21928944152075536
355,355,0.09088471119188361
356,356,0.19886790405144922
357,357,0.13373753438615563
358,358,0.19242604139044772
359,359,0.1380478016908394
360,360,0.10219391335851095
361,361,0.17821597333422493
362,362,0.15029386218924073
363,363,0.19502946978102523
364,364,0.17252413493712265
365,365,0.1429661383737039
366,366,0.15829275007184596
367,367,0.10970435791066005
368,368,0.15836548723405783
369,369,0.1317547075110839
370,370,0.21109306959988977
371,371,0.15136838642957468
372,372,0.13542844048448852
373,373,0.12383767583997976
374,374,0.13623421792638052
375,375,0.08541204517120067
376,376,0.12483891246755278
377,377,0.17330660180766802
378,378,0.07114699314768126
379,379,0.08920137596106693
380,380,0.276236964251221
381,381,0.1546108391214195
382,382,0.10099629623370576
383,383,0.1566859517548411
384,384,0.13366044876261796
385,385,0.11802186377785226
386,386,0.17883330121228488
387,387,0.17658307549846738
388,388,0.17944492097886067
389,389,0.11228376312304422
390,390,0.18688124931575645
391,391,0.20574390439454182
392,392,0.14251077024318953
393,393,0.19538498714455022
394,394,0.15342255310214561
395,395,0.12101330137000195
396,396,0.07661697793424342
397,397,0.12871699488630844
398,398,0.10880464478599391
399,399,0.22811701069892973
400,400,0.07149138395704334
401,401,0.20306173001374547
402,402,0.05251152826135893
403,403,0.15289836192534942
404,404,0.10861845550853819
405,405,0.11152105964981114
406,406,0.1617442731443593
407,407,0.11529310352734196
408,408,0.20844125211059028
409,409,0.20154971334527777
410,410,0.2131091680288939
411,411,0.18289778379606622
412,412,0.1846734216321042
413,413,0.18974818312371616
414,414,0.12981035620707226
415,415,0.1946463914148608
416,416,0.11819855627152866
417,417,0.12607720216817184
418,418,0.1669219257813775
419,419,0.18218689785765646
420,420,0.1981080810294805
421,421,0.15163969218034629
422,422,0.12903377804531965
423,423,0.22027849789065
424,424,0.12496009717271302
425,425,0.11645033306295975
426,426,0.15119345889551156
427,427,0.12359546347509348
428,428,0.08803287032478929
429,429,0.08379778065451207
430,430,0.15314056127874473
431,431,0.10573694252667037
432,432,0.1827273041260603
433,433,0.15125829197164992
434,434,0.11886202098438241
435,435,0.1895430959882133
436,436,0.1082561329174957
437,437,0.1566010674445789
438,438,0.19425606547295846
439,439,0.18307320152743123
440,440,0.14244680037672555
441,441,0.12155210753227273
442,442,0.10281463179933928
443,443,0.17815024099774202
444,444,0.1576455454981719
445,445,0.1853967512732306
446,446,0.09887452561060167
447,447,0.25029908932295286
448,448,0.18564552030797352
449,449,0.18249115342017247
450,450,0.16767439887131996
451,451,0.18632049135619666
452,452,0.136531941453768
453,453,0.14675250211334506
454,454,0.13189800314642353
455,455,0.11324548742684044
456,456,0.21011528991233724
457,457,0.14807691038598353
458,458,0.09228199289467172
459,459,0.14880117667835602
460,460,0.08850687078173007
461,461,0.13554012690608883
462,462,0.13522454799886313
463,463,0.0864609896527089
464,464,0.13120012862486663
465,465,0.14635872779519252
466,466,0.21617217802355035
467,467,0.2592991835893051
468,468,0.09127701234972418
469,469,0.11161584422435349
470,470,0.21931192882195338
471,471,0.17318565198910166
472,472,0.14463237310096674
473,473,0.13806513884407146
474,474,0.14302287799707902
475,475,0.10712826175970769
476,476,0.2035181103952787
477,477,0.14505374952600344
478,478,0.10015706441182327
479,479,0.11675215130147513
480,480,0.1334675420385136
481,481,0.13411016673726034
482,482,0.12680372107170865
483,483,0.19721071062001055
484,484,0.13762966530899376
485,485,0.12622608148069528
486,486,0.22974925511753336
487,487,0.13319944712172865
488,488,0.19208528776993464
489,489,0.22263105624114582
490,490,0.17162198380026525
491,491,0.11242527787877132
492,492,0.14650119724066774
493,493,0.24781479234791098
494,494,0.16885076095342244
495,495,0.1473033975462716
496,496,0.18755817777769185
497,497,0.10521985279895585
498,498,0.15395035170182697
499,499,0.17666333224661931
500,500,0.17411374455784143
501,501,0.14027764482196453
502,502,0.17068640841968252
503,503,0.06837910050776415
504,504,0.17859397176999448
505,505,0.1418249624037592
506,506,0.16911789760447982
507,507,0.08182874629964522
508,508,0.21142141214892762
509,509,0.15171520370692992
510,510,0.16607025400894046
511,511,0.20439719625946634
512,512,0.1381608812246673
513,513,0.22797748960364259
514,514,0.15889605602733006
515,515,0.05742480200727354
516,516,0.13875955695698455
517,517,0.11427180930738524
518,518,0.19083655377712969
519,519,0.14052035649631855
520,520,0.1138817381875508
521,521,0.08431468108502621
522,522,0.1054528364948513
523,523,0.09633448459771576
524,524,0.15933261870859702
525,525,0.1499868943744881
526,526,0.15977015177017692
527,527,0.19402579224247893
528,528,0.13385852707774779
529,529,0.14035662886132716
530,530,0.23730293832941093
531,531,0.1539909508351046
532,532,0.17168774680618495
533,533,0.21936057395023872
534,534,0.16024267162789685
535,535,0.216907833052833
536,536,0.11051669735865836
537,537,0.12948282726409557
538,538,0.11392113260828378
539,539,0.14193387958767495
540,540,0.18844011366277263
541,541,0.1516606408101907
542,542,0.09853008320571781
543,543,0.19906947785478632
544,544,0.21620511852161858
545,545,0.16752645062681126
546,546,0.17261676276395851
547,547,0.0695332276812661
548,548,0.14177827910714513
549,549,0.21953347107401702
550,550,0.134138517134951
551,551,0.18003087036006116
552,552,0.14945681690881024
553,553,0.11007883392139338
554,554,0.1661791703008181
555,555,0.19571182515831495
556,556,0.20026398418534955
557,557,0.11016363219271531
558,558,0.14581971691205467
559,559,0.13083210284131488
560,560,0.14715344121040022
561,561,0.11583089439293852
562,562,0.07932178740250172
563,563,0.13140187681622637
564,564,0.14954000689521063
565,565,0.21936170752194328
566,566,0.13039047573089727
567,567,0.11747889928371485
568,568,0.16335759783058237
569,569,0.11310824145212502
570,570,0.17667715900718586
571,571,0.14525227037491503
572,572,0.18201046463611498
573,573,0.146221027269812
574,574,0.09117212238356863
575,575,0.11865629535361624
576,576,0.1280563466026046
577,577,0.10437993161749444
578,578,0.12092181716022879
579,579,0.19856789559381452
580,580,0.22288069803252286
581,581,0.11504996898423842
582,582,0.09153935997063066
583,583,0.1381029664673435
584,584,0.12014837317029825
585,585,0.12434417018735877
586,586,0.13958646096723937
587,587,0.16925188291047197
588,588,0.136320548079074
589,589,0.1330141534119132
590,590,0.16592809542503156
591,591,0.05301484960195829
592,592,0.17546010189983405
593,593,0.12947708347229642
594,594,0.15391919070674454
595,595,0.13551344105690144
596,596,0.19763517371478698
597,597,0.19605586425123264
598,598,0.1037090159626945
599,599,0.05245363323491792
600,600,0.19697383305557842
601,601,0.13749443745619733
602,602,0.11102135212033575
603,603,0.16502035080653218
604,604,0.1952011657892664
605,605,0.14319655317462401
606,606,0.16910042696974495
607,607,0.10560391952249816
608,608,0.1677468363763923
609,609,0.12345238213861395
610,610,0.16304056680889464
611,611,0.13335532242427117
612,612,0.1599299088647744
613,613,0.14094618250502383
614,614,0.10223386409083066
615,615,0.11009891061527055
616,616,0.2019438566944725
617,617,0.10635397533736009
618,618,0.08915784821599272
619,619,0.14009815278618504
620,620,0.1069444906877956
621,621,0.1938013926835567
622,622,0.11546034840073248
623,623,0.17447766228649472
624,624,0.10733954940552728
625,625,0.2081823580059144
626,626,0.15368325851396028
627,627,0.11516093372171489
628,628,0.09603322949172664
629,629,0.11277563518664334
630,630,0.20480789817237896
631,631,0.18763968725042715
632,632,0.14147649212698654
633,633,0.15488656177033086
634,634,0.15746646263890268
635,635,0.20161434036275344
636,636,0.11235631629588169
637,637,0.1374520403888737
638,638,0.24304393202011343
639,639,0.16049059113359024
640,640,0.10278365733768152
641,641,0.1501118226356876
642,642,0.15267235327023443
643,643,0.12976738660023918
644,644,0.19922819203352685
645,645,0.18185691115405098
646,646,0.18413850165460274
647,647,0.14419838616677705
648,648,0.23254446520388192
649,649,0.08542836252062476
650,650,0.17240884736166062
651,651,0.08594255139342324
652,652,0.10611035111792583
653,653,0.09555053092946766
654,654,0.1317280736808046
655,655,0.07966313999920835
656,656,0.19199537206580541
657,657,0.2452689701017927
658,658,0.13899964837545695
659,659,0.14353394833262131
660,660,0.12336979272204238
661,661,0.1394285480051046
662,662,0.21937287342728104
663,663,0.17768239977616615
664,664,0.12347080540169315
665,665,0.14823007454445622
666,666,0.11264545576204897
667,667,0.13610296876150513
668,668,0.17745476026269505
669,669,0.1763662000024224
670,670,0.20723616426774494
671,671,0.14106959088184814
672,672,0.12562096707238696
673,673,0.11968888915256887
674,674,0.10651891540379463
675,675,0.19808684705948676
676,676,0.13592290435079324
677,677,0.1009048672765411
678,678,0.1367724087932945
679,679,0.16627563193175982
680,680,0.13904286181460962
681,681,0.14822889979806558
682,682,0.11635927695236599
683,683,0.13536731775773123
684,684,0.14244562014210943
685,685,0.1666447073077337
686,686,0.2324202422033533
687,687,0.17793008399339474
688,688,0.12563668606397196
689,689,0.10294943995283622
690,690,0.11255007194027217
691,691,0.14054821896304553
692,692,0.164076755839211
693,693,0.12477279481173342
694,694,0.09540183045035046
695,695,0.10261263632519087
696,696,0.14753146445576262
697,697,0.15150385998936486
698,698,0.1774366760478863
699,699,0.19837553073608113
700,700,0.19611428164005906
701,701,0.1470850861422991
702,702,0.1486147095772493
703,703,0.2235953350268209
704,704,0.18175297884653363
705,705,0.1644478631297777
706,706,0.13525799081482562
707,707,0.18061094474232672
708,708,0.1070272808441701
709,709,0.1891856651230894
710,710,0.14155190265207762
711,711,0.19621476718086892
712,712,0.12006811152291585
713,713,0.14612605268348403
714,714,0.17957630566854732
715,715,0.12909427447711236
716,716,0.22085199127978014
717,717,0.15222969549935728
718,718,0.2538028206441047
719,719,0.2012695657768962
720,720,0.1062995131714651
721,721,0.18971518280458544
722,722,0.09624968954878907
723,723,0.12445854477524146
724,724,0.06853666083356962
725,725,0.12575812620941912
726,726,0.0762435162986071
727,727,0.15126390407211482
728,728,0.08211060941285314
729,729,0.2030584595967923
730,730,0.12803634298898522
731,731,0.11448611785084269
732,732,0.11956159702974693
733,733,0.1262403060236817
734,734,0.1648309589320555
735,735,0.12509296490984048
736,736,0.07258729951411082
737,737,0.1901443069599655
738,738,0.11848393096729709
739,739,0.17775531883828444
740,740,0.09861575043689853
741,741,0.13420872989900723
742,742,0.18111378611472323
743,743,0.17087608997301681
744,744,0.20078987537901405
745,745,0.19364188109376818
746,746,0.13225013547869655
747,747,0.16684297951968904
748,748,0.1394591914980958
749,749,0.10696491314349725
750,750,0.0882357823397681
751,751,0.10238975249090113
752,752,0.1687526584120727
753,753,0.08504175544086362
754,754,0.16530433817809123
755,755,0.13352065560131474
756,756,0.1679630295495279
757,757,0.1638631222697
758,758,0.09948883084162873
759,759,0.21899428818655103
760,760,0.1377144175814396
761,761,0.14072131662581022
762,762,0.10716608772327837
763,763,0.12622130801203793
764,764,0.2072171180337301
765,765,0.14543163952832763
766,766,0.23955891004765179
767,767,0.12811049527624355
768,768,0.1568339247980959
769,769,0.1881476883633828
770,770,0.19653800934457316
771,771,0.1986814335139387
772,772,0.17136068130065105
773,773,0.17219123681532036
774,774,0.1476126296329103
775,775,0.14176953722006097
776,776,0.10515946275504391
777,777,0.2153882629636769
778,778,0.15129977622718674
779,779,0.203402100136298
780,780,0.1576683324041693
781,781,0.23179726790521477
782,782,0.16649904539704055
783,783,0.12473497497562544
784,784,0.12155693555213712
785,785,0.1381706948193098
786,786,0.15194561006232743
787,787,0.12030967762598099
788,788,0.11378308060105
789,789,0.12362744135000232
790,790,0.1226804533129636
791,791,0.14516428157147251
792,792,0.044630549565499646
793,793,0.19422641106691674
794,794,0.11272275924842397
795,795,0.0912668750867046
796,796,0.16436505068243962
797,797,0.10874157387363162
798,798,0.13630463265267156
799,799,0.1269045114394112
800,800,0.14577215796558832
801,801,0.07624631762389886
802,802,0.12011726901349215
803,803,0.10743630151922881
804,804,0.16697111439670556
805,805,0.10747569991103556
806,806,0.16151445536598888
807,807,0.17028567202516903
808,808,0.210244538677235
809,809,0.1272623062952734
810,810,0.12982380095036955
811,811,0.10670445936965794
812,812,0.18036011659444506
813,813,0.16908736926096285
814,814,0.14263723599456815
815,815,0.13433872979090172
816,816,0.05616015754650369
817,817,0.17479044153154938
818,818,0.26081314295146846
819,819,0.12725528354853502
820,820,0.0852309962370146
821,821,0.18971668664892533
822,822,0.1497203234952644
823,823,0.15327833320867282
824,824,0.13212306751997568
825,825,0.10244128577232231
826,826,0.17705796625280903
827,827,0.1359759938095831
828,828,0.2627613168618161
829,829,0.10507835063655856
830,830,0.21245823988370643
831,831,0.14802990833037333
832,832,0.17421924239541586
833,833,0.12700249949075224
834,834,0.12188837727198379
835,835,0.14827871395656556
836,836,0.1329824227054603
837,837,0.09060837951516669
838,838,0.1393519058477356
839,839,0.1620782341309079
840,840,0.11199487601087826
841,841,0.1938385902076058
842,842,0.15595183653718983
843,843,0.14528097700840462
844,844,0.18597964226114977
845,845,0.1360372768733907
846,846,0.15797602249151604
847,847,0.1530712557168796
848,848,0.17635778798913557
849,849,0.1243544937194357
850,850,0.15726259259084505
851,851,0.14959178733723041
852,852,0.12039272349274954
853,853,0.10427609079540441
854,854,0.08239672223227831
855,855,0.18446281940317538
856,856,0.159248565738668
857,857,0.19526316811278496
858,858,0.08939965374690965
859,859,0.18367575151015367
860,860,0.14795841626753325
861,861,0.16375278864874462
862,862,0.1466615556901201
863,863,0.17513073344152705
